Series Name,Series Code,Country Name,Country Code,2020 [YR2020]
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,St. Vincent and the Grenadines,VCT,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Sub-Saharan Africa,SSF,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Sub-Saharan Africa (excluding high income),SSA,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Sub-Saharan Africa (IDA & IBRD countries),TSS,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Sudan,SDN,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Suriname,SUR,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Sweden,SWE,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Switzerland,CHE,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Syrian Arab Republic,SYR,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Tajikistan,TJK,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Tanzania,TZA,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Thailand,THA,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Timor-Leste,TLS,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Togo,TGO,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Tonga,TON,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Trinidad and Tobago,TTO,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Tunisia,TUN,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Turkey,TUR,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Turkmenistan,TKM,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Turks and Caicos Islands,TCA,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Tuvalu,TUV,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Uganda,UGA,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Ukraine,UKR,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,United Arab Emirates,ARE,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,United Kingdom,GBR,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,United States,USA,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Upper middle income,UMC,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Uruguay,URY,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Uzbekistan,UZB,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Vanuatu,VUT,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,"Venezuela, RB",VEN,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Vietnam,VNM,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Virgin Islands (U.S.),VIR,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,West Bank and Gaza,PSE,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,World,WLD,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,"Yemen, Rep.",YEM,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Zambia,ZMB,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Zimbabwe,ZWE,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Afghanistan,AFG,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Africa Eastern and Southern,AFE,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Africa Western and Central,AFW,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Albania,ALB,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Algeria,DZA,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,American Samoa,ASM,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Andorra,AND,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Angola,AGO,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Antigua and Barbuda,ATG,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Arab World,ARB,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Argentina,ARG,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Armenia,ARM,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Aruba,ABW,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Australia,AUS,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Austria,AUT,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Azerbaijan,AZE,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,"Bahamas, The",BHS,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Bahrain,BHR,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Bangladesh,BGD,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Barbados,BRB,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Belarus,BLR,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Belgium,BEL,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Belize,BLZ,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Benin,BEN,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Bermuda,BMU,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Bhutan,BTN,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Bolivia,BOL,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Bosnia and Herzegovina,BIH,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Botswana,BWA,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Brazil,BRA,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,British Virgin Islands,VGB,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Brunei Darussalam,BRN,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Bulgaria,BGR,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Burkina Faso,BFA,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Burundi,BDI,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Cabo Verde,CPV,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Cambodia,KHM,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Cameroon,CMR,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Canada,CAN,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Caribbean small states,CSS,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Cayman Islands,CYM,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Central African Republic,CAF,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Central Europe and the Baltics,CEB,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Chad,TCD,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Channel Islands,CHI,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Chile,CHL,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,China,CHN,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Colombia,COL,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Comoros,COM,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,"Congo, Dem. Rep.",COD,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,"Congo, Rep.",COG,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Costa Rica,CRI,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Cote d'Ivoire,CIV,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Croatia,HRV,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Cuba,CUB,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Curacao,CUW,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Cyprus,CYP,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Czech Republic,CZE,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Denmark,DNK,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Djibouti,DJI,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Dominica,DMA,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Dominican Republic,DOM,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Early-demographic dividend,EAR,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,East Asia & Pacific,EAS,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,East Asia & Pacific (excluding high income),EAP,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,East Asia & Pacific (IDA & IBRD countries),TEA,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Ecuador,ECU,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,"Egypt, Arab Rep.",EGY,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,El Salvador,SLV,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Equatorial Guinea,GNQ,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Eritrea,ERI,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Estonia,EST,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Eswatini,SWZ,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Ethiopia,ETH,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Euro area,EMU,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Europe & Central Asia,ECS,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Europe & Central Asia (excluding high income),ECA,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Europe & Central Asia (IDA & IBRD countries),TEC,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,European Union,EUU,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Faroe Islands,FRO,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Fiji,FJI,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Finland,FIN,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Fragile and conflict affected situations,FCS,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,France,FRA,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,French Polynesia,PYF,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Gabon,GAB,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,"Gambia, The",GMB,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Georgia,GEO,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Germany,DEU,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Ghana,GHA,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Gibraltar,GIB,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Greece,GRC,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Greenland,GRL,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Grenada,GRD,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Guam,GUM,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Guatemala,GTM,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Guinea,GIN,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Guinea-Bissau,GNB,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Guyana,GUY,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Haiti,HTI,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Heavily indebted poor countries (HIPC),HPC,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,High income,HIC,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Honduras,HND,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,"Hong Kong SAR, China",HKG,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Hungary,HUN,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,IBRD only,IBD,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Iceland,ISL,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,IDA & IBRD total,IBT,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,IDA blend,IDB,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,IDA only,IDX,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,IDA total,IDA,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,India,IND,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Indonesia,IDN,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,"Iran, Islamic Rep.",IRN,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Iraq,IRQ,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Ireland,IRL,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Isle of Man,IMN,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Israel,ISR,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Italy,ITA,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Jamaica,JAM,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Japan,JPN,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Jordan,JOR,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Kazakhstan,KAZ,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Kenya,KEN,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Kiribati,KIR,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,"Korea, Dem. People's Rep.",PRK,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,"Korea, Rep.",KOR,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Kosovo,XKX,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Kuwait,KWT,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Kyrgyz Republic,KGZ,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Lao PDR,LAO,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Late-demographic dividend,LTE,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Latin America & Caribbean,LCN,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Latin America & Caribbean (excluding high income),LAC,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Latin America & the Caribbean (IDA & IBRD countries),TLA,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Latvia,LVA,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Least developed countries: UN classification,LDC,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Lebanon,LBN,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Lesotho,LSO,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Liberia,LBR,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Libya,LBY,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Liechtenstein,LIE,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Lithuania,LTU,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Low & middle income,LMY,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Low income,LIC,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Lower middle income,LMC,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Luxembourg,LUX,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,"Macao SAR, China",MAC,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Madagascar,MDG,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Malawi,MWI,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Malaysia,MYS,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Maldives,MDV,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Mali,MLI,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Malta,MLT,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Marshall Islands,MHL,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Mauritania,MRT,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Mauritius,MUS,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Mexico,MEX,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,"Micronesia, Fed. Sts.",FSM,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Middle East & North Africa,MEA,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Middle East & North Africa (excluding high income),MNA,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Middle East & North Africa (IDA & IBRD countries),TMN,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Middle income,MIC,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Moldova,MDA,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Monaco,MCO,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Mongolia,MNG,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Montenegro,MNE,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Morocco,MAR,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Mozambique,MOZ,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Myanmar,MMR,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Namibia,NAM,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Nauru,NRU,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Nepal,NPL,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Netherlands,NLD,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,New Caledonia,NCL,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,New Zealand,NZL,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Nicaragua,NIC,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Niger,NER,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Nigeria,NGA,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,North America,NAC,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,North Macedonia,MKD,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Northern Mariana Islands,MNP,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Norway,NOR,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Not classified,INX,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,OECD members,OED,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Oman,OMN,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Other small states,OSS,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Pacific island small states,PSS,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Pakistan,PAK,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Palau,PLW,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Panama,PAN,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Papua New Guinea,PNG,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Paraguay,PRY,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Peru,PER,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Philippines,PHL,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Poland,POL,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Portugal,PRT,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Post-demographic dividend,PST,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Pre-demographic dividend,PRE,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Puerto Rico,PRI,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Qatar,QAT,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Romania,ROU,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Russian Federation,RUS,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Rwanda,RWA,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Samoa,WSM,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,San Marino,SMR,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Sao Tome and Principe,STP,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Saudi Arabia,SAU,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Senegal,SEN,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Serbia,SRB,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Seychelles,SYC,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Sierra Leone,SLE,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Singapore,SGP,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Sint Maarten (Dutch part),SXM,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Slovak Republic,SVK,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Slovenia,SVN,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Small states,SST,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Solomon Islands,SLB,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Somalia,SOM,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,South Africa,ZAF,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,South Asia,SAS,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,South Asia (IDA & IBRD),TSA,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,South Sudan,SSD,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Spain,ESP,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Sri Lanka,LKA,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,St. Kitts and Nevis,KNA,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,St. Lucia,LCA,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,St. Martin (French part),MAF,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,St. Vincent and the Grenadines,VCT,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Sub-Saharan Africa,SSF,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Sub-Saharan Africa (excluding high income),SSA,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Sub-Saharan Africa (IDA & IBRD countries),TSS,..
